customers, averagespeed, distance, vehicles, costs, tts, weightedload
5,0.9110404301540488,969.7490675021596,1,30837811.27347683,0.399688720703125,15417049.010097938
5,1.0266506483636688,1226.7523437325583,1,41735048.52673817,0.18999862670898438,20863289.112458464
5,1.1323433317963296,1277.2825953200725,1,53943713.725355156,0.2709975242614746,26967484.42594073
5,0.7953012047886101,1871.3509848162862,2,53502780.24080932,0.20299792289733887,26748477.1067309
5,0.8864645081255971,1766.1829150238675,2,63447927.62926989,0.22699785232543945,31720089.141677767
5,1.015700284601661,1112.9353193774164,1,38434187.2713635,0.1589980125427246,19214259.231475517
5,1.0344987575797493,1172.4784567330864,1,26568829.37875434,0.22641873359680176,13281234.661574084
5,1.0776789394782946,1211.8126827808178,1,53048189.33712254,0.18371105194091797,26520455.405674152
5,1.1436525314452655,1305.6253002176206,1,50508644.68624681,0.13799571990966797,25249042.553516798
5,1.2883427917362584,1375.7662543555255,1,53096496.19815009,0.2429959774017334,26541948.08215561
5,0.9042443436664034,1766.30930237192,2,73208449.33177112,0.20754599571228027,36600104.50580601
5,1.0330096142479206,1075.8854383778366,1,28419838.473568283,0.1385939121246338,14206104.343274675
5,1.3175199220485567,1364.2435656235307,1,45131989.37644501,0.1671919822692871,22559548.411077827
5,0.7186153144315881,1531.218221866143,2,58664392.987647854,0.13669204711914062,29330489.213508062
5,1.0174354894971984,1151.8202697750492,1,40906840.237062685,0.25058436393737793,20449928.443268046
5,1.0150220256426896,1168.888080904472,1,37413329.418626025,0.1720278263092041,18703167.114626553
5,0.8826244578699622,827.8242708302956,1,14879556.041524008,0.18184661865234375,7438351.349121935
5,1.0646602167202135,1280.780832563354,1,40939653.5658812,0.1292107105255127,20465953.63925907
5,1.1970073351962156,1432.4030889181786,1,51870180.07919531,0.15952587127685547,25929175.90169117
5,1.2118864655780301,1392.4962342751455,1,65123223.250861794,0.14614462852478027,32555847.973495986
5,0.7279172283452834,1618.895361825562,2,55446641.3694668,0.14600610733032227,27721414.34325721
5,0.9926322116378896,1151.0833017362465,1,32208616.37065513,0.1463792324066162,16101476.557325246
5,0.8729277555229782,1621.1977375464735,2,63376759.62345824,0.1851813793182373,31685105.873286393
5,1.130891282009804,1241.2298499936733,1,49022512.69587895,0.13034749031066895,24506769.95639577
5,0.6773272624207597,1327.8428169726863,2,53665609.37653747,0.20937371253967285,26831520.76310963
5,1.1352001127976499,1285.9291410094233,1,30829043.887632884,0.14106988906860352,15410076.316461187
5,0.818024897044953,1734.3648567928412,2,58692875.45688673,0.18399810791015625,29343369.8548744
5,1.1909295992643631,1212.6642287470395,1,35988078.99822756,0.1703193187713623,17989277.030622754
5,1.363155046673502,1329.7614823355066,1,37690736.937853545,0.16660571098327637,18838854.926576298
5,0.8427468827763244,1870.659561747835,2,56365228.23223346,0.22511506080627441,28179063.72225438
6,1.1667576103770654,1287.095336158453,1,44032821.50044405,0.2859327793121338,22011713.502889287
6,1.2080554258278005,1506.1912312873442,1,46937754.82870035,0.18646454811096191,23462248.548289675
6,0.9823490982505222,1049.7960767826198,1,34803847.71078331,0.23558998107910156,17398447.939565755
6,1.1609696214895957,1274.3476329759155,1,54636752.74642547,0.22562003135681152,27313799.10614132
6,1.3217397975180118,1333.937111098567,1,38672522.63048906,0.1641533374786377,19330028.01897148
6,0.8312184213158991,1847.5464953096593,2,57823886.67519539,0.3136863708496094,28908611.701254826
6,1.0936784595534759,1041.3675006186972,1,25117426.988367025,0.15324115753173828,12554580.717771826
6,1.2355084266619045,1351.076002700177,1,36017484.94858606,0.3745296001434326,18003070.740585186
6,1.2336819008748607,1394.2019719539658,1,56027980.77178206,0.26428842544555664,28007919.946786758
6,1.1045803208939642,1164.1716852997129,1,46670722.39719573,0.19527411460876465,23331764.647546634
6,1.2544404216277245,1459.7768098484291,1,49162551.088134006,0.25215578079223633,24574593.245398477
6,1.0486200284058524,2230.335487176103,2,69866876.13934392,0.3898780345916748,34925465.52174603
6,0.9557628975144518,2039.6578779500599,2,82801327.79136048,0.3669929504394531,41394525.006910354
6,0.9731555393715641,1161.8755657146417,1,41498200.15007285,0.20993947982788086,20745342.64800663
6,1.0585521200997992,1338.3295061471154,1,54241378.37954091,0.264512300491333,27116011.571107563
6,1.3209439492496082,1382.2710466484154,1,49420834.63222375,0.4312620162963867,24703782.691851716
6,0.7750047670600446,1755.9738181449738,2,58994488.70054775,0.5531337261199951,29494769.340503883
6,1.3788441822432282,1350.7522629060875,1,39383496.326917075,0.46948814392089844,19684930.66236124
6,1.2209777801410653,1188.4455938563165,1,49179326.7838604,0.2800288200378418,24585192.26728975
6,1.075935810421753,1286.1915865079732,1,49915091.64829188,0.22573566436767578,24953560.65218985
6,1.2857213636837066,1446.0104677347888,1,44857112.07643268,0.22206497192382812,22421685.855612777
6,1.1330907181193335,1227.4481541439777,1,55072805.26577956,0.192030668258667,27531576.579506606
6,1.037425393446199,1112.3776039980828,1,48006102.49585255,0.2272169589996338,23999910.797078177
6,1.2963111985411284,1405.71258645503,1,44120741.13085544,0.20047807693481445,22053749.56951922
6,0.977440143324192,1779.5022179266582,2,58512802.04486142,0.398360013961792,29251136.49374153
6,0.9458851491558082,1752.8158268287962,2,70911568.43334419,0.41864013671875,35450289.170327716
6,0.8205631118820369,1719.1567772703345,2,57144080.32668875,0.44249820709228516,28569129.915881213
6,0.8094697987299251,1711.2691056529568,2,63825556.39439369,0.3054006099700928,31909968.594621696
6,1.2196629658588465,1405.7908148929475,1,36022743.899647795,0.25696778297424316,18005437.85498275
6,1.1599867792789702,1359.6225171803721,1,35881580.915656574,0.3999795913696289,17935702.381293952
7,0.7626338744114676,1726.663294579687,2,66255141.16555015,0.3904597759246826,33125231.54052235
7,0.9466963711602709,1540.9188978138654,2,34903908.89571667,0.47508692741394043,17448100.914891906
7,0.7757753356940814,1458.8235871741686,2,44977023.572864,0.2691359519958496,22485906.973295692
7,0.9476411934215692,1874.988401590429,2,57624013.05457592,0.5301997661590576,28806775.87517034
7,0.8270744101459355,551.7878837100761,0,15715850.614411034,0.49366188049316406,7856941.542191311
7,0.9659493087069846,1919.9114304410834,2,45762792.46872871,0.5169692039489746,22875649.191111714
7,0.825599761595143,1792.9530313882178,2,59697984.83140858,0.5766065120697021,29845859.423862588
7,0.8729821173924792,1753.813483786471,2,46015932.86690339,0.24757909774780273,23004313.667711973
7,1.093822968743144,1316.019868114862,1,43201342.24309614,0.22242951393127441,21595504.49155774
7,1.307176104492389,1321.9652599231863,1,35026155.67307805,0.20599722862243652,17506931.11176964
7,0.9515122908932531,1798.116384533302,2,55966497.634142004,0.5703244209289551,27978300.077866275
7,0.8213354632214048,1719.3344628853827,2,51943270.467415154,0.42192816734313965,25968716.841731858
7,0.7923338912653237,1767.319293957866,2,55590227.77187262,0.528099536895752,27792430.959219024
7,0.731420080664077,1400.4351565639581,2,49020682.050726175,0.3504519462585449,24508328.61914359
7,0.9162989670450749,1692.0929079676332,2,58278718.10332704,0.32798337936401367,29135324.184069797
7,0.8240696007444622,1763.7282686857209,2,57413060.21388044,0.4852752685546875,28703593.593071394
7,0.9062064271247037,2026.1784122608424,2,72339726.44728823,0.42542362213134766,36164174.04022695
7,0.8852187583976548,1874.7530045904068,2,42888972.44192569,0.6681168079376221,21441149.266745392
7,0.8207557787970136,1708.96353667669,2,43602375.177151635,0.6189591884613037,21798299.23314628
7,0.7019979942956787,1484.6811925908655,2,48795775.835550055,0.4209160804748535,24396332.254226014
7,0.7556830007432693,1364.403227630018,2,43472194.36141245,0.4079325199127197,21733911.963832032
7,0.8583928585759216,1943.6237094070786,2,75065299.30611935,0.3912177085876465,37529330.70350107
7,0.7733597515639463,1705.1273397092573,2,48958998.79290524,0.4144706726074219,24476362.47662885
7,0.8304302078741582,1447.3423271465024,2,53379909.99011631,0.23964500427246094,26686542.603823524
7,1.2899548877192863,1413.690206458497,1,35897489.65820744,0.7325782775878906,17942105.224311203
7,0.8997919249532684,2005.5674810979604,2,59777509.60163937,0.45900511741638184,29884438.479509156
7,0.8092144160923791,1658.9508233893434,2,42627380.382074654,0.57950758934021,21311031.617804214
7,0.8371655018287841,1756.0302864682535,2,56373821.11982829,0.2372574806213379,28182994.676758308
7,0.76383611214481,1618.8054757743319,2,58943548.67924008,0.2322978973388672,29469732.18960004
7,1.0654920098188432,1750.3261815914516,2,34438050.36720075,0.4442417621612549,17212562.5549717
8,0.9698736390435679,1973.3036987353582,2,45082531.89147333,0.3558158874511719,22536039.42263858
8,0.7642540712275305,1609.9796330722695,2,51984635.629667565,0.3477461338043213,25989788.444805488
8,0.8028456802492963,1820.0900379966158,2,66376034.79868573,0.30727672576904297,33185208.40334843
8,1.005366848151264,2040.1219546059956,2,54521211.8232279,0.5217998027801514,27253428.298877325
8,0.9602859604936745,2010.6222733818427,2,63512557.19167703,0.44199371337890625,31750184.818918105
8,0.8190375249252793,1664.717931089183,2,56126497.01810749,0.9643268585205078,28060471.803244352
8,1.0101853099828368,1964.603521535089,2,58946235.30996485,0.5635004043579102,29466292.51496612
8,0.8763870328055618,2059.8275824318225,2,69922391.28846164,0.5019922256469727,34956666.66019179
8,0.8478184322081654,1790.9772274107888,2,52158245.64937301,0.3811759948730469,26076150.55400961
8,0.9789577689338791,2098.309237585158,2,56262440.783237785,0.5946235656738281,28124751.022468846
8,0.8841847799528693,2034.7755474782975,2,71819462.27062042,0.9474835395812988,35905520.93477079
8,0.7808950116284811,1665.9897512240227,2,45212046.34324076,0.6963293552398682,22603824.723565806
8,0.9487878123930402,2031.707899660114,2,62193619.54319998,0.41226863861083984,31090657.5012554
8,0.8330753441016641,1815.0027223939237,2,53933828.80362021,0.47293972969055176,26963956.63685076
8,0.807832765242551,1887.8590198342083,2,60233561.07365907,0.47069644927978516,30113229.966019176
8,0.9043038734281704,2013.764230933939,2,56845231.21679606,0.3701808452606201,28417447.05551551
8,0.7935310092309433,1617.3855138335357,2,45790612.37037536,0.21212530136108398,22892970.22212104
8,0.8628947050830559,1942.182583341598,2,66443901.453949794,0.663287878036499,33218660.376923706
8,0.9570636320384993,2023.6247595543716,2,69390206.26890144,0.5498859882354736,34688824.10592934
8,0.7917640770778686,1666.1846869044969,2,55788716.42493262,0.3931550979614258,27891930.07945923
8,0.8050048046199527,1698.3851225463802,2,62006610.0403299,0.7155275344848633,31000416.328056432
8,0.8828371397111374,2020.4147692891934,2,65297315.09808968,0.5724496841430664,32644695.96666871
8,0.9405307774657828,2188.4496169687013,2,69898741.21370158,0.7566802501678467,34942832.350033835
8,1.0300639461396663,2445.3132938438966,2,73399829.38398184,0.8341140747070312,36693098.50162635
8,0.8304839304494135,1763.4650455031654,2,59134795.59631951,0.44212889671325684,29563593.345778983
8,0.9242168163789335,1467.7548365343987,2,36373268.260733806,0.6346492767333984,18183269.226879716
8,0.826491868279045,1769.8933876816493,2,63883368.85884582,0.5638480186462402,31938591.521418706
8,0.9761476849011378,2045.6828554615447,2,45373052.96080386,0.7216324806213379,22681904.191126913
8,0.9402734182797721,1997.0396949269586,2,55548826.53277501,0.46834254264831543,27769757.507706396
8,0.9239932065235396,2165.240842635315,2,77495947.82289323,0.5957510471343994,38743296.14963224
9,0.8196236454890751,1809.5411997165481,2,65335713.86007871,0.38924169540405273,32664062.85923514
9,0.8800397765715285,1764.5183248987878,2,46496795.75925182,0.8472955226898193,23245307.664007187
9,1.0790652789670045,2276.584808381441,2,53135336.788041934,0.7044534683227539,26560044.791639302
9,0.9441042047651473,2118.4303637276457,2,68382539.98326065,1.2692692279815674,34186499.766958095
9,1.033100665284365,2417.453268822398,2,62089513.42659504,0.48975086212158203,31036398.738675416
9,0.9030389760261921,2055.792920622082,2,49426884.57368103,0.8647792339324951,24708479.379899718
9,0.7568319253406373,1430.173396746341,2,49005704.80716091,0.39156222343444824,24501024.13140132
9,0.8263988231143286,1793.1631996841213,2,54648480.108943716,0.5639157295227051,27321443.231821608
9,0.912736150143481,1965.7881760253397,2,51773980.21650591,0.7075212001800537,25881996.510099247
9,1.0038653430327087,1848.4411947758192,2,61169746.772881955,0.6984684467315674,30578821.039980218
9,0.8437787039803845,1772.5915635468198,2,52006098.39102143,0.7027003765106201,25999731.624595765
9,1.0778685543694715,2286.054781619766,2,80803757.44552822,0.9584455490112305,40393628.656710155
9,0.8311073945943804,1810.8016907980682,2,57453076.780220315,0.7550868988037109,28723683.03358249
9,0.8747706780093821,1805.7722499512608,2,55898879.99361375,0.7479782104492188,27945607.796741914
9,0.9060118340519835,1974.1043377915005,2,43959018.17192457,1.149655818939209,21975555.833181586
9,0.8789578842684959,2058.2280375245423,2,76302516.4713143,0.838381290435791,38147378.929386154
9,0.9794415283376072,2083.7452990556085,2,63579488.50637991,1.1091535091400146,31784467.379525274
9,1.090293532114729,2221.2270768277313,2,65618484.85530475,0.4798886775970459,32802494.738550857
9,0.9624565586975058,2111.4515328904167,2,59835102.489455566,0.5909574031829834,29912667.210417204
9,0.8253723446107543,1887.997929757243,2,57937569.67726785,0.8140754699707031,28965627.341620155
9,0.8847794625506894,1871.0408947131177,2,46370556.60943237,1.0189404487609863,23181947.493898243
9,0.883680279283338,1990.5749853850157,2,67302571.92323463,0.9657552242279053,33647654.61979152
9,1.0457654124968667,2337.2180882454263,2,68301358.9390712,0.9094507694244385,34144207.731833845
9,0.9752460383690478,2131.5986127280867,2,67167841.35782439,1.461594820022583,33578966.183048554
9,0.8980172760166307,1977.1752005529172,2,64336711.70991637,0.8825368881225586,32164173.34302114
9,0.8436781098802659,1665.7695715715392,2,46621189.99103474,0.43709540367126465,23307124.602918718
9,0.929627704621744,2046.0609227358598,2,59975298.46436613,0.6887838840484619,29982922.11384432
9,1.026695569620423,2251.0049430005047,2,70401808.63685982,0.7531299591064453,35193169.63192509
9,1.0189845982217833,2072.2432224175554,2,42583309.60600529,0.6960737705230713,21284601.39443962
9,0.9755330007803724,2001.667446535308,2,40180365.19174568,1.0589306354522705,20085217.624001846
10,0.8553252324067666,1913.7926122354083,2,74811173.19519554,0.9420938491821289,37402295.78514821
10,0.9576335899984408,1977.7502351324952,2,55969024.03472776,0.5989959239959717,27979069.19109225
10,0.9025418057962764,2152.4038244693547,2,75100590.98152295,1.1779179573059082,37546119.79965661
10,1.1038213270121897,2433.6310124777774,2,61549003.893842675,0.7599465847015381,30766782.30011047
10,1.0001584315951042,2238.427953167456,2,72976765.89302042,0.9450812339782715,36482657.34080956
10,1.043573041188328,2371.4828374167496,2,70126419.25690311,1.3988218307495117,35054978.82171515
10,0.8798479721276661,1883.245374221502,2,52026521.836583436,1.706852674484253,26009775.643021636
10,1.0941424697721907,2365.207237253475,2,52071505.48797067,1.2373988628387451,26027142.364464194
10,1.0179499749002128,1988.813670051281,2,63171659.50057318,0.9798028469085693,31580343.353026047
10,0.8109333112286194,1700.9368995054185,2,54588161.38249438,1.037003993988037,27291503.65235148
10,1.0234316297251185,2253.9122245626513,2,56220800.34518457,0.8112549781799316,28103310.21407027
10,0.9552619698109518,2085.5388556625962,2,56988744.72112398,1.3849215507507324,28489188.374158595
10,0.8797148816462484,1944.42030194453,2,55645383.217050076,0.8067202568054199,27818952.973424416
10,0.9011323210947323,1852.7602349727106,2,54916597.35892075,0.7662975788116455,27454594.922460992
10,0.9853141774106754,2033.6251147849073,2,57715647.44330457,1.0253822803497314,28851096.849046092
10,1.079422967585084,2474.5207791193616,2,70790652.87468116,0.9441390037536621,35387113.30486238
10,0.860681120080933,1928.0947385563775,2,62270287.71875693,1.0460560321807861,31131395.15060344
10,1.0437730506467189,2469.8213506284587,2,71815962.77777374,1.8458688259124756,35899084.82815963
10,1.0174878848807383,2437.769121714538,2,73006224.33619714,0.6745054721832275,36495526.90178308
10,0.9620075571863296,2042.318750937436,2,59274270.64929,0.5391232967376709,29632625.804540917
10,1.0438589485728442,2506.5576356521046,2,63823168.34441296,2.0105738639831543,31903133.970680453
10,0.9372561248835883,1983.8617792961425,2,54547383.156816326,0.9329648017883301,27268551.04881167
10,0.8661764986287134,1881.2710463639119,2,56900819.01660258,1.1639454364776611,28446588.471307117
10,1.0531884742204618,2257.6022259516553,2,71368873.16557418,0.5425131320953369,35676203.96454556
10,1.0334032640047452,2289.973993582869,2,66818907.60999292,0.6898512840270996,33403047.37143821
10,0.9236280473369933,2095.0893481535504,2,73895750.15450037,1.4375696182250977,36943194.30916673
10,0.8732965996986564,1787.2159218927968,2,46699426.95544738,0.8443200588226318,23346514.751580127
10,0.9656465543300675,2212.316073116103,2,62710858.738326654,1.2695887088775635,31350279.96022313
10,0.962712278048548,1992.1088054786483,2,50284822.94843591,1.2121942043304443,25138061.232987136
10,0.9271866006263021,1956.802191880272,2,65111619.008853294,1.3214490413665771,32551673.487203512
11,0.9870235906258517,2030.35937528658,2,50163399.27023941,0.5316345691680908,25077006.174745418
11,1.1386226692798473,2382.1699356896397,2,66966733.357941955,1.6562018394470215,33474636.904301893
11,1.1605088843720723,2246.3841197177876,2,63655639.456823744,2.1228957176208496,31819754.637965694
11,0.923866029147486,1921.5789515566976,2,54407922.18638887,1.3815226554870605,27199864.611843433
11,1.132552626447217,2423.4076341682244,2,61522457.250975914,0.9504702091217041,30752403.34445215
11,0.9944847951238571,2419.4157220473057,2,68706505.76875745,1.9886133670806885,34346322.20687865
11,1.1980148540771611,2749.7896078985036,2,75924520.78250974,4.885061979293823,37951012.441143975
11,1.0515801058461112,2176.4091606187267,2,48434812.43091752,0.6679115295410156,24211119.958690718
11,0.9896409432215312,2228.279129703439,2,76104259.29601762,2.525895595550537,38045258.33317485
11,0.9683279459705376,2191.431850639017,2,61024225.49990711,0.4899265766143799,30507114.722008735
11,0.7588237711607678,1602.7740841312266,2,45808353.12929305,0.5391337871551514,22902120.790383466
11,0.9136737295522083,2071.782299108928,2,67597088.04054913,0.7007436752319336,33794300.79586744
11,0.9766684266299334,2114.652181909333,2,66897168.057643756,1.935725450515747,33442688.246937912
11,1.0466977656691623,2306.00648645179,2,70988246.67886747,1.9194536209106445,35486440.49460898
11,1.0908526608861147,2188.2986547326327,2,50688654.65843516,1.2715585231781006,25337273.23335235
11,1.157748264052661,2527.158076942797,2,58581600.21230632,1.4626281261444092,29281662.424142808
11,0.94651841244036,1667.478467311276,1,44282244.60502534,1.027055025100708,22137301.643356685
11,1.0173927600603225,2030.0061968722964,2,59700264.786534876,0.8473367691040039,29844928.061534904
11,1.0924625453751287,2331.2479631192796,2,67326656.78826712,1.408989667892456,33654934.116296045
11,1.2330146395822894,2636.5880622012523,2,70136632.81427161,2.452193260192871,35057243.127996095
11,0.9113089519857069,1939.0278005368973,2,51869845.49142751,1.300462245941162,25931190.876523495
11,1.096552318855003,2280.5552315676887,2,52204503.16749719,3.4692461490631104,26095321.486003075
11,0.9551351645726405,2055.932307708803,2,59552010.03029592,1.8300776481628418,29770706.666313402
11,0.8398500004615558,1763.355613471821,2,49763880.27453469,1.7824060916900635,24878692.97000571
11,1.0665163379874754,2314.3315443270867,2,73519495.20789385,0.622852087020874,36752119.78616265
11,0.9832558670341813,2000.1885461890179,2,44474464.259926,0.8278622627258301,22232517.256145593
11,1.0567616345436968,2284.864712438839,2,58604912.05909994,1.190605878829956,29295341.700500324
11,1.1232688735953618,2529.737647644646,2,77781921.61373314,2.2342517375946045,38882454.591447815
